City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,Biak,-0.9131,122.8766,76.03,80,98,2.66,ID,2022-04-17 16:49:42
293,Douentza,14.9951,-2.9517,96.42,8,36,15.84,ML,2022-04-17 16:49:42
294,Port Hardy,50.6996,-127.4199,42.8,70,20,3.44,CA,2022-04-17 16:45:25
295,Yeppoon,-23.1333,150.7333,65.98,84,6,10.6,AU,2022-04-17 16:49:43
296,Loa Janan,-0.583,117.095,74.64,95,93,0.54,ID,2022-04-17 16:49:43
297,Klaksvik,62.2266,-6.589,49.12,96,100,12.64,FO,2022-04-17 16:49:43
298,Sinnamary,5.3833,-52.95,82.17,73,60,10.22,GF,2022-04-17 16:49:44
299,Walvis Bay,-22.9575,14.5053,68.95,56,0,6.91,NA,2022-04-17 16:49:44
300,Midleton,51.9153,-8.1805,53.38,95,66,15.84,IE,2022-04-17 16:49:44
301,Vardo,70.3705,31.1107,38.41,89,100,7.54,NO,2022-04-17 16:49:44
302,Meulaboh,4.1363,96.1285,79.29,84,95,3.13,ID,2022-04-17 16:49:45
303,Kon Tum,14.35,108.0,68.49,95,48,3.13,VN,2022-04-17 16:49:45
304,Jiangyou,31.7667,104.7167,52.88,85,100,2.28,CN,2022-04-17 16:49:45
305,Namibe,-15.1961,12.1522,75.25,76,57,9.35,AO,2022-04-17 16:49:46
306,Cabra,37.4725,-4.4421,77.38,35,81,4.14,ES,2022-04-17 16:49:46
307,Tabou,4.423,-7.3528,77.05,84,100,6.78,CI,2022-04-17 16:49:46
308,Phayuha Khiri,15.4553,100.1353,84.96,71,98,9.28,TH,2022-04-17 16:49:47
309,Akhmim,26.5622,31.745,98.8,8,100,9.33,EG,2022-04-17 16:49:47
310,Maumee,41.5628,-83.6538,41.52,53,0,10.36,US,2022-04-17 16:45:01
311,Hofn,64.2539,-15.2082,46.33,82,19,9.93,IS,2022-04-17 16:49:47
312,Dahod,22.8333,74.2667,87.57,19,0,11.25,IN,2022-04-17 16:49:48
313,Bandarbeyla,9.4942,50.8122,82.65,77,69,8.25,SO,2022-04-17 16:49:48
314,Grindavik,63.8424,-22.4338,44.55,65,75,11.5,IS,2022-04-17 16:49:48
315,Peris,44.6847,26.0139,43.74,75,0,12.66,RO,2022-04-17 16:49:49
316,Sibay,52.7181,58.6658,47.43,57,9,2.89,RU,2022-04-17 16:50:48
317,Cabras,39.93,8.5314,61.86,38,0,11.27,IT,2022-04-17 16:50:49
318,Teknaf,20.8624,92.3058,79.92,89,12,3.4,BD,2022-04-17 16:50:49
319,Quilmana,-12.95,-76.3833,74.84,64,83,8.46,PE,2022-04-17 16:50:50
320,Gatesville,31.4352,-97.7439,72.36,64,100,1.25,US,2022-04-17 16:50:50
321,Lavrentiya,65.5833,-171.0,28.45,96,100,13.47,RU,2022-04-17 16:50:50
322,Karratha,-20.7377,116.8463,85.12,41,47,5.37,AU,2022-04-17 16:50:51
323,Vanavara,60.34,102.2797,40.82,86,99,14.47,RU,2022-04-17 16:50:51
324,Coihaique,-45.5752,-72.0662,50.61,76,0,4.61,CL,2022-04-17 16:50:51
325,Broome,42.2506,-75.833,41.09,60,75,14.97,US,2022-04-17 16:50:51
326,Sechura,-5.5569,-80.8222,78.69,56,16,11.68,PE,2022-04-17 16:50:52
327,Athabasca,54.7169,-113.2854,32.38,56,97,0.31,CA,2022-04-17 16:50:52
328,Araripina,-7.5761,-40.4983,83.75,54,69,2.91,BR,2022-04-17 16:50:52
329,Isangel,-19.55,169.2667,78.98,83,100,2.04,VU,2022-04-17 16:50:53
330,Xuddur,4.1213,43.8894,77.5,73,95,11.5,SO,2022-04-17 16:50:53
331,Vao,-22.6667,167.4833,76.6,70,14,3.53,NC,2022-04-17 16:50:53
332,Bathsheba,13.2167,-59.5167,84.81,61,40,23.02,BB,2022-04-17 16:49:26
333,Nara,34.6851,135.8049,57.49,66,66,3.33,JP,2022-04-17 16:48:11
334,El Alto,-4.2714,-81.2147,73.06,66,27,14.61,PE,2022-04-17 16:50:54
335,Bodden Town,19.2833,-81.25,86.0,69,20,6.91,KY,2022-04-17 16:50:54
336,Piacabucu,-10.4056,-36.4344,85.84,64,26,12.08,BR,2022-04-17 16:50:54
337,Cap Malheureux,-19.9842,57.6142,78.48,88,30,1.01,MU,2022-04-17 16:50:55
338,Kavieng,-2.5744,150.7967,82.9,72,82,12.57,PG,2022-04-17 16:50:55
339,Jalu,29.0331,21.5482,79.95,26,42,15.12,LY,2022-04-17 16:50:55
340,Anadyr,64.75,177.4833,30.7,86,75,22.37,RU,2022-04-17 16:46:30
341,Rudnogorsk,57.2639,103.7519,47.59,80,97,13.94,RU,2022-04-17 16:50:56
342,Tromso,69.6496,18.957,42.82,81,75,18.41,NO,2022-04-17 16:50:56
343,Saldanha,-33.0117,17.9442,73.45,78,2,12.26,ZA,2022-04-17 16:50:56
344,Grass Valley,39.2191,-121.0611,58.08,71,0,3.0,US,2022-04-17 16:50:57
345,Zonguldak,41.25,31.8333,49.06,97,100,3.96,TR,2022-04-17 16:50:57
346,Dunedin,-45.8742,170.5036,52.81,71,7,7.0,NZ,2022-04-17 16:46:33
347,Xiaoshi,41.2971,124.1209,51.19,37,90,1.43,CN,2022-04-17 16:50:57
348,Muli,2.9167,73.5667,84.34,69,63,11.34,MV,2022-04-17 16:50:58
349,Labuhan,-6.8844,112.2051,81.09,81,48,3.56,ID,2022-04-17 16:50:58
350,Marsa Matruh,31.3525,27.2453,75.4,41,98,11.5,EG,2022-04-17 16:50:58
351,Jaciara,-15.9653,-54.9683,84.07,51,3,3.67,BR,2022-04-17 16:50:59
352,Kalemie,-5.9475,29.1947,71.8,84,23,2.26,CD,2022-04-17 16:50:59
353,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,85.8,74,40,3.44,BR,2022-04-17 16:50:59
354,Deputatskiy,69.3,139.9,-4.76,100,100,2.17,RU,2022-04-17 16:46:42
355,Yar-Sale,66.8333,70.8333,14.0,93,91,7.76,RU,2022-04-17 16:51:00
356,Zhigansk,66.7697,123.3711,25.52,86,100,30.33,RU,2022-04-17 16:51:00
357,Mountain Home,43.133,-115.6912,40.48,100,0,0.0,US,2022-04-17 16:51:00
358,Talusan,7.4267,122.8103,81.3,77,98,7.16,PH,2022-04-17 16:51:01
359,Tahoua,14.8888,5.2692,98.58,8,0,5.75,NE,2022-04-17 16:51:01
360,Okha,53.5739,142.9478,19.02,94,77,1.34,RU,2022-04-17 16:51:01
361,Korla,41.7597,86.1469,57.94,13,0,3.24,CN,2022-04-17 16:51:02
362,Liusha,27.2098,108.59,43.99,97,100,1.39,CN,2022-04-17 16:51:02
363,Pisco,-13.7,-76.2167,69.03,77,0,8.05,PE,2022-04-17 16:51:03
364,Maua,-23.6678,-46.4614,70.75,79,89,7.7,BR,2022-04-17 16:51:03
365,Kedrovyy,56.1667,91.8167,55.81,92,100,5.08,RU,2022-04-17 16:52:03
366,Faya,18.3851,42.4509,72.12,34,81,3.56,SA,2022-04-17 16:52:04
367,Banjarmasin,-3.3244,114.591,78.94,89,95,2.86,ID,2022-04-17 16:52:04
368,Opuwo,-18.0607,13.84,79.38,37,33,3.31,NA,2022-04-17 16:52:04
369,Valdivia,-39.8142,-73.2459,50.09,54,100,4.41,CL,2022-04-17 16:52:05
370,Mianyang,31.4593,104.7542,53.33,82,100,2.1,CN,2022-04-17 16:52:05
371,Delitzsch,51.5333,12.35,58.23,44,0,5.75,DE,2022-04-17 16:52:05
372,Siyabuswa,-25.1132,29.0445,61.72,86,99,2.66,ZA,2022-04-17 16:52:06
373,Leningradskiy,69.3833,178.4167,-1.17,95,39,3.13,RU,2022-04-17 16:52:06
374,Fairbanks,64.8378,-147.7164,22.01,43,0,8.05,US,2022-04-17 16:47:21
375,Rorvik,64.8621,11.2373,55.51,41,0,3.44,NO,2022-04-17 16:52:06
376,Penzance,50.1186,-5.5371,51.78,89,96,13.02,GB,2022-04-17 16:52:07
377,Haines Junction,60.7522,-137.5108,21.15,58,97,2.3,CA,2022-04-17 16:49:14
378,Cairns,-16.9167,145.7667,75.15,89,75,8.05,AU,2022-04-17 16:52:07
379,Todos Santos,23.45,-110.2167,76.33,43,100,4.76,MX,2022-04-17 16:48:24
380,Shiggaon,15.0,75.2333,77.88,62,99,3.83,IN,2022-04-17 16:52:08
381,Camalu,30.85,-116.0667,65.97,54,0,9.95,MX,2022-04-17 16:52:08
382,San Felipe,10.3399,-68.7425,75.67,87,100,4.14,VE,2022-04-17 16:52:08
383,Freetown,8.484,-13.2299,80.37,64,86,10.13,SL,2022-04-17 16:52:09
384,Rafai,4.95,23.9167,80.94,57,47,4.81,CF,2022-04-17 16:52:09
385,Vilhena,-12.7406,-60.1458,80.82,74,75,8.05,BR,2022-04-17 16:52:09
386,Burgeo,47.6167,-57.6152,39.79,98,80,16.62,CA,2022-04-17 16:52:10
387,Traralgon,-38.1833,146.5333,62.89,79,100,3.2,AU,2022-04-17 16:52:10
388,Atambua,-9.1061,124.8925,74.37,88,100,3.02,ID,2022-04-17 16:52:10
389,Deloraine,-41.5333,146.6667,59.79,15,100,2.8,AU,2022-04-17 16:52:11
390,Amlagora,22.8333,87.3333,87.46,51,30,14.52,IN,2022-04-17 16:52:11
391,Ouegoa,-20.35,164.4333,73.63,73,69,3.87,NC,2022-04-17 16:52:11
392,Thinadhoo,0.5333,72.9333,83.66,72,75,9.22,MV,2022-04-17 16:52:12
393,Itacare,-14.2775,-38.9967,73.76,97,100,12.19,BR,2022-04-17 16:52:12
394,Coquimbo,-29.9533,-71.3436,62.33,72,40,5.75,CL,2022-04-17 16:50:41
395,Balta,47.9355,29.6198,41.99,55,99,8.77,UA,2022-04-17 16:52:12
396,Provideniya,64.3833,-173.3,29.66,96,100,18.14,RU,2022-04-17 16:52:13
397,Khash,28.2211,61.2158,75.74,21,3,13.13,IR,2022-04-17 16:52:13
398,Boyolangu,-8.1181,111.8935,76.8,90,100,2.82,ID,2022-04-17 16:52:13
399,Trinidad,-14.8333,-64.9,84.18,45,20,12.66,BO,2022-04-17 16:47:58
400,Jiujiang,29.7333,115.9833,54.61,87,100,9.13,CN,2022-04-17 16:52:14
401,Lithgow,-33.4833,150.15,46.96,81,63,3.33,AU,2022-04-17 16:52:14
402,Mareeba,-17.0,145.4333,70.52,93,83,2.44,AU,2022-04-17 16:49:20
403,Alice Springs,-23.7,133.8833,78.35,32,85,8.05,AU,2022-04-17 16:52:14
404,Agua Verde,22.9,-106.05,78.1,42,66,4.56,MX,2022-04-17 16:52:15
405,Xaxim,-26.9617,-52.5347,70.18,51,26,4.09,BR,2022-04-17 16:52:15
406,Palmer,42.1584,-72.3287,44.15,57,75,11.5,US,2022-04-17 16:52:11
407,Bad Liebenwerda,51.5167,13.4,57.02,57,75,2.13,DE,2022-04-17 16:52:15
408,Gatton,-27.55,152.2833,62.64,95,0,2.42,AU,2022-04-17 16:52:16
409,Ahipara,-35.1667,173.1667,68.49,91,100,14.61,NZ,2022-04-17 16:52:16
410,Turayf,31.6725,38.6637,80.85,11,0,4.61,SA,2022-04-17 16:52:16
411,Beira,-19.8436,34.8389,80.69,83,40,6.91,MZ,2022-04-17 16:52:17
412,Povenets,62.8487,34.8262,36.12,99,100,7.14,RU,2022-04-17 16:52:17
413,Fonte Boa,-2.4959,-66.2662,86.04,71,80,0.81,BR,2022-04-17 16:52:17
414,Da Nang,16.0678,108.2208,78.78,83,20,0.0,VN,2022-04-17 16:53:18
415,Chanute,37.6792,-95.4572,43.02,94,100,9.93,US,2022-04-17 16:53:18
416,De Aar,-30.6497,24.0123,64.89,42,0,6.38,ZA,2022-04-17 16:53:18
417,Mana,5.6592,-53.7767,82.81,69,44,9.24,GF,2022-04-17 16:53:19
418,Camacha,33.0833,-16.3333,63.82,68,20,21.85,PT,2022-04-17 16:53:19
419,Birao,10.2849,22.7882,96.82,20,84,2.91,CF,2022-04-17 16:53:19
420,Maragogi,-9.0122,-35.2225,84.42,70,70,9.26,BR,2022-04-17 16:53:13
421,Ambilobe,-13.2,49.05,75.67,86,3,3.65,MG,2022-04-17 16:53:20
422,Grenaa,56.4158,10.8783,55.62,70,1,8.08,DK,2022-04-17 16:53:20
423,Muros,42.7762,-9.0603,70.68,69,37,14.7,ES,2022-04-17 16:53:21
424,Biltine,14.5333,20.9167,96.66,17,11,1.01,TD,2022-04-17 16:53:21
425,Gunnedah,-30.9833,150.25,57.65,50,2,3.2,AU,2022-04-17 16:53:21
426,Saint-Denis,48.9167,2.3333,70.57,26,0,11.5,FR,2022-04-17 16:53:21
427,Belogorsk,50.9158,128.4611,32.32,72,29,7.16,RU,2022-04-17 16:53:22
428,Iranshahr,27.2025,60.6848,93.54,15,43,18.41,IR,2022-04-17 16:53:22
429,Zhoukou,33.6333,114.6333,49.59,70,98,6.87,CN,2022-04-17 16:53:23
430,Goalpara,26.1667,90.6167,75.96,75,26,6.64,IN,2022-04-17 16:53:23
431,Providencia,28.7167,-111.5833,87.21,24,89,6.87,MX,2022-04-17 16:53:23
432,Liwale,-9.7667,37.9333,70.38,97,27,4.56,TZ,2022-04-17 16:53:24
433,Bengkulu,-3.8004,102.2655,77.5,89,44,3.36,ID,2022-04-17 16:51:13
434,Conde,-7.2597,-34.9075,85.46,66,75,10.36,BR,2022-04-17 16:53:24
435,Malindi,-3.2175,40.1191,82.56,83,75,5.75,KE,2022-04-17 16:53:24
436,Wum,6.3833,10.0667,72.5,85,81,1.66,CM,2022-04-17 16:53:25
437,Krymsk,44.9293,37.9912,54.39,65,100,1.32,RU,2022-04-17 16:53:25
438,Ritchie,-29.038,24.6028,61.81,63,49,4.88,ZA,2022-04-17 16:53:25
439,Guiratinga,-16.3494,-53.7583,84.04,30,6,3.76,BR,2022-04-17 16:53:25
440,Arlit,18.7369,7.3853,88.23,7,100,3.65,NE,2022-04-17 16:52:08
441,Kalengwa,-13.4659,25.0027,65.5,91,69,3.74,ZM,2022-04-17 16:53:26
442,Iskateley,67.6803,53.1512,32.74,98,99,11.5,RU,2022-04-17 16:53:26
443,Fukue,32.6881,128.8419,59.74,46,99,7.38,JP,2022-04-17 16:53:27
444,Oktyabrskoye,43.0645,44.7417,57.34,58,75,11.18,RU,2022-04-17 16:53:27
445,Jian,27.1172,114.9793,53.53,94,100,3.78,CN,2022-04-17 16:53:27
446,Svetlaya,46.5389,138.3297,34.43,73,55,7.25,RU,2022-04-17 16:53:28
447,Toamasina,-18.1667,49.3833,73.4,94,75,5.75,MG,2022-04-17 16:49:55
448,Kasempa,-13.4584,25.8338,65.88,89,54,4.85,ZM,2022-04-17 16:53:28
449,Vegueta,-11.0231,-77.6431,70.79,73,46,10.31,PE,2022-04-17 16:53:28
450,La Tuque,47.4334,-72.7824,37.65,70,99,9.22,CA,2022-04-17 16:53:29
451,Constitucion,-35.3333,-72.4167,62.64,63,80,5.03,CL,2022-04-17 16:53:29
452,Terrace,54.5163,-128.6035,37.31,60,0,2.3,CA,2022-04-17 16:53:29
453,Bealanana,-14.55,48.7333,63.97,97,7,2.89,MG,2022-04-17 16:53:29
454,Valparaiso,-33.0393,-71.6273,53.83,100,100,4.61,CL,2022-04-17 16:49:28
455,Ichinoseki,38.9167,141.1333,43.39,91,0,0.45,JP,2022-04-17 16:53:30
456,Talas,38.6908,35.5538,65.07,24,75,10.36,TR,2022-04-17 16:53:30
457,Victor Harbor,-35.5667,138.6167,60.67,91,100,1.48,AU,2022-04-17 16:50:14
458,Yenagoa,4.9247,6.2642,80.19,84,100,4.65,NG,2022-04-17 16:54:31
459,Gigmoto,13.7796,124.39,78.19,85,59,9.15,PH,2022-04-17 16:54:31
460,Matadi,-5.8167,13.45,84.31,75,78,3.4,CD,2022-04-17 16:54:31
461,Pokhara,28.2333,83.9833,74.08,23,22,7.81,NP,2022-04-17 16:54:10
462,Cabinda,-5.55,12.2,84.34,74,20,8.05,AO,2022-04-17 16:54:32
463,Carutapera,-1.195,-46.02,84.83,72,64,5.14,BR,2022-04-17 16:54:32
464,Vestmannaeyjar,63.4427,-20.2734,43.77,69,57,6.64,IS,2022-04-17 16:54:32
465,San Marcos,33.1434,-117.1661,69.64,70,40,3.44,US,2022-04-17 16:54:33
466,Salalah,17.0151,54.0924,81.82,81,7,6.62,OM,2022-04-17 16:54:33
467,Oban,56.4127,-5.4706,56.37,78,100,9.75,GB,2022-04-17 16:54:33
468,Huarmey,-10.0681,-78.1522,72.14,72,32,10.18,PE,2022-04-17 16:54:34
469,Hobyo,5.3505,48.5268,83.93,79,16,17.69,SO,2022-04-17 16:54:34
470,Banda Aceh,5.5577,95.3222,80.2,75,45,4.21,ID,2022-04-17 16:53:06
471,Invermere,50.5167,-116.0354,40.42,43,100,3.06,CA,2022-04-17 16:53:36
472,San Pedro,14.35,121.0167,81.63,72,40,5.75,PH,2022-04-17 16:52:03
473,Manaure,11.7751,-72.4445,87.33,59,100,12.53,CO,2022-04-17 16:54:34
474,Zhezkazgan,47.8043,67.7144,62.49,47,69,16.44,KZ,2022-04-17 16:54:35
475,Rockhampton,-23.3833,150.5,66.09,77,5,6.91,AU,2022-04-17 16:54:35
476,Hasaki,35.7333,140.8333,52.29,68,67,7.09,JP,2022-04-17 16:54:35
477,Piterka,50.6803,47.4454,55.0,63,100,6.8,RU,2022-04-17 16:54:36
478,Bonthe,7.5264,-12.505,84.15,55,86,12.55,SL,2022-04-17 16:54:36
479,Chumikan,54.7183,135.315,11.55,96,84,5.3,RU,2022-04-17 16:54:36
480,Kudahuvadhoo,2.6708,72.8944,84.29,70,46,11.79,MV,2022-04-17 16:54:37
481,Zhangye,38.9342,100.4517,45.99,29,63,2.89,CN,2022-04-17 16:51:49
482,Kitimat,54.0524,-128.6534,41.92,62,23,0.96,CA,2022-04-17 16:54:37
483,Simpsonville,34.7371,-82.2543,77.18,45,0,6.91,US,2022-04-17 16:54:37
484,Bardiyah,31.7561,25.0865,63.75,78,35,18.34,LY,2022-04-17 16:53:05
485,Angostura,25.3667,-108.1833,89.19,14,100,5.03,MX,2022-04-17 16:54:38
486,Itarema,-2.9248,-39.9167,85.01,70,56,10.29,BR,2022-04-17 16:54:38
487,Longyearbyen,78.2186,15.6401,21.04,79,100,11.5,SJ,2022-04-17 16:54:38
488,Selma,36.5708,-119.6121,66.18,70,0,2.08,US,2022-04-17 16:54:39
489,Mega,4.05,38.3,65.26,71,91,6.62,ET,2022-04-17 16:54:39
490,Sembe,1.6481,14.5806,75.72,86,83,3.56,CG,2022-04-17 16:54:39
491,Salvador,13.8333,-88.9167,84.06,48,42,2.01,SV,2022-04-17 16:49:51
492,North Bend,43.4065,-124.2243,46.17,90,0,6.91,US,2022-04-17 16:54:40
493,Neiafu,-18.65,-173.9833,77.68,100,40,0.0,TO,2022-04-17 16:54:40
494,Avera,33.194,-82.5271,76.55,51,61,2.91,US,2022-04-17 16:52:34
495,Ozernovskiy,51.5,156.5167,31.23,69,100,10.67,RU,2022-04-17 16:54:40
496,Grand-Lahou,5.1367,-5.0242,75.69,93,100,2.66,CI,2022-04-17 16:54:41
497,Fuxin,42.0156,121.6589,55.26,31,100,10.87,CN,2022-04-17 16:54:41
498,Aksarka,66.5606,67.7975,12.22,88,54,8.05,RU,2022-04-17 16:54:41
499,Takoradi,4.8845,-1.7554,82.67,77,100,12.57,GH,2022-04-17 16:53:45
500,Soto,-32.8107,-61.4026,71.04,47,28,6.33,AR,2022-04-17 16:54:42
501,Mahibadhoo,3.7833,72.9667,84.65,72,100,13.58,MV,2022-04-17 16:54:42
502,Syumsi,57.1111,51.6149,32.47,97,100,8.19,RU,2022-04-17 16:54:42
503,Halifax,44.6453,-63.5724,53.69,71,82,20.71,CA,2022-04-17 16:51:51
504,Hrubieszow,50.805,23.8925,39.69,61,97,8.32,PL,2022-04-17 16:54:43
505,Udachnyy,66.4167,112.4,35.46,100,100,12.5,RU,2022-04-17 16:54:43
506,Taloqan,36.7361,69.5345,68.76,48,9,2.42,AF,2022-04-17 16:54:44
507,Ronneby,56.21,15.276,50.5,57,0,6.91,SE,2022-04-17 16:54:44
508,Yerofey Pavlovich,53.9667,121.9667,26.22,55,100,1.66,RU,2022-04-17 16:55:44
509,Quebo,11.3333,-14.9333,94.46,27,76,11.81,GW,2022-04-17 16:55:44
510,Songea,-10.6833,35.65,64.65,96,25,3.33,TZ,2022-04-17 16:55:45
511,Fitii,-16.7333,-151.0333,79.74,74,6,12.17,PF,2022-04-17 16:55:45
512,Kikwit,-5.041,18.8162,69.82,95,100,1.95,CD,2022-04-17 16:55:45
513,Chumphon,10.3333,98.8333,73.92,92,60,1.07,TH,2022-04-17 16:55:46
514,Shagonar,51.5333,92.8,48.22,46,10,1.36,RU,2022-04-17 16:55:46
515,Ancud,-41.8697,-73.8203,64.22,73,100,5.01,CL,2022-04-17 16:55:38
516,Illapel,-31.6308,-71.1653,75.61,38,1,6.17,CL,2022-04-17 16:55:46
517,Khuzdar,27.7384,66.6434,73.33,38,100,2.24,PK,2022-04-17 16:55:47
518,Filadelfia,39.9523,-75.1638,53.22,41,75,16.11,US,2022-04-17 16:51:23
519,Iqaluit,63.7506,-68.5145,-4.27,70,75,25.32,CA,2022-04-17 16:55:47
520,Luebo,-5.35,21.4167,74.97,89,93,1.01,CD,2022-04-17 16:55:48
521,La Ronge,55.1001,-105.2842,32.25,43,40,3.44,CA,2022-04-17 16:53:42
522,Sukhoy Log,56.9094,62.0296,34.36,77,90,3.8,RU,2022-04-17 16:55:48
523,Qax,41.4225,46.9242,52.79,63,7,5.19,AZ,2022-04-17 16:55:48
524,Tarija,-21.5355,-64.7296,64.31,48,75,5.75,BO,2022-04-17 16:55:49
525,Lopez Jaena,10.8492,123.4278,78.15,85,59,7.34,PH,2022-04-17 16:55:49
526,Kurilsk,45.2333,147.8833,35.15,96,98,6.98,RU,2022-04-17 16:55:49
527,Umm Kaddadah,13.6017,26.6876,94.8,16,87,3.96,SD,2022-04-17 16:55:49
528,Verkhovazhye,60.7472,42.0465,33.62,93,100,4.83,RU,2022-04-17 16:55:50
529,Gizo,-8.103,156.8419,81.07,77,100,7.83,SB,2022-04-17 16:55:50
530,Nizwa,22.9333,57.5333,90.77,18,88,7.78,OM,2022-04-17 16:55:50
531,Tutoia,-2.7619,-42.2744,83.57,74,86,8.01,BR,2022-04-17 16:55:51
532,Tongliao,43.6125,122.2653,45.45,50,75,4.61,CN,2022-04-17 16:55:51
533,Broken Hill,-31.95,141.4333,74.91,29,75,11.5,AU,2022-04-17 16:54:17
534,Ponta Delgada,37.7333,-25.6667,63.32,72,40,18.41,PT,2022-04-17 16:55:51
535,Christchurch,-43.5333,172.6333,54.91,80,83,5.75,NZ,2022-04-17 16:52:54
536,Namtsy,62.7161,129.6658,10.18,95,31,5.17,RU,2022-04-17 16:55:52
537,Sobolevo,54.4299,31.8996,36.52,71,100,12.97,RU,2022-04-17 16:55:52
538,Innisfail,-17.5333,146.0333,71.67,86,100,3.38,AU,2022-04-17 16:55:52
539,Tamworth,52.634,-1.6959,64.72,47,100,12.73,GB,2022-04-17 16:55:53
540,Shubarshi,48.5872,57.1869,57.69,51,95,6.02,KZ,2022-04-17 16:55:53
541,Olafsvik,64.8945,-23.7142,41.86,74,98,9.71,IS,2022-04-17 16:55:53
542,Codrington,-38.2667,141.9667,55.56,95,100,6.22,AU,2022-04-17 16:51:32
543,Biskamzha,53.4497,89.5272,39.67,95,100,0.6,RU,2022-04-17 16:55:54
544,Baykit,61.67,96.37,30.74,84,98,11.27,RU,2022-04-17 16:55:54
545,Puerto Baquerizo Moreno,-0.9,-89.6,77.99,83,75,12.66,EC,2022-04-17 16:55:54
546,Lalian,31.8241,72.7997,87.93,13,28,5.1,PK,2022-04-17 16:55:55
547,Linjiang,41.8069,126.9078,44.55,73,71,1.88,CN,2022-04-17 16:55:55
548,Maceio,-9.6658,-35.7353,85.44,70,75,11.5,BR,2022-04-17 16:55:55
549,Vila Velha,-20.3297,-40.2925,82.35,63,0,16.11,BR,2022-04-17 16:55:56
550,Nizhniy Tsasuchey,50.5167,115.1333,41.68,55,87,8.08,RU,2022-04-17 16:55:56
551,Palaikastron,35.2,26.25,61.9,89,21,13.18,GR,2022-04-17 16:55:56
552,Shahrud,36.4182,54.9763,46.51,64,6,14.25,IR,2022-04-17 16:55:57
553,Moron,-34.6534,-58.6198,71.78,47,89,6.62,AR,2022-04-17 16:55:57
554,Miguel Alves,-4.1656,-42.8953,86.83,70,91,1.41,BR,2022-04-17 16:55:57
555,Calvinia,-31.4707,19.776,67.19,37,0,5.66,ZA,2022-04-17 16:55:58
556,Lorengau,-2.0226,147.2712,81.09,81,62,4.94,PG,2022-04-17 16:56:58
557,Saiha,22.4833,92.9667,64.13,93,14,3.71,IN,2022-04-17 16:56:58
558,Usinsk,65.9939,57.5281,25.79,89,90,10.2,RU,2022-04-17 16:56:59
559,Cabo San Lucas,22.8909,-109.9124,89.19,27,100,1.01,MX,2022-04-17 16:54:13
560,Imeni Poliny Osipenko,52.4201,136.4853,23.45,97,100,5.3,RU,2022-04-17 16:56:59
561,Alibag,18.6411,72.8792,84.27,65,0,3.04,IN,2022-04-17 16:56:59
562,Dubna,56.7333,37.1667,31.46,84,46,5.39,RU,2022-04-17 16:57:00
563,Asau,46.4333,26.4,40.28,65,100,8.52,RO,2022-04-17 16:57:00
564,Davila,18.4726,120.5763,78.08,81,35,14.99,PH,2022-04-17 16:57:00
565,Pangai,-19.8,-174.35,80.98,76,74,12.64,TO,2022-04-17 16:57:00
566,Anjangaon,21.1631,77.3094,92.43,13,0,5.3,IN,2022-04-17 16:57:01
